Region,Latitude,Longitude,VV_Change_dB,VH_Change_dB,Flood_Risk_Score,Flood_Risk_Class,Before_Date,After_Date,Satellite,Product,Source,Spatial_Resolution_m
Nagpur,21.206349,79.146596,0.147,-0.263,2.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.147558,-0.37,-0.589,5.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.14852,-0.459,-1.895,17.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.149482,-0.157,0.619,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.150444,0.268,0.22,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.151406,-0.164,-0.039,3.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.152368,0.08,-0.509,6.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.15333,0.584,0.26,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.154292,0.129,0.034,1.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.155254,-0.393,0.151,2.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.156216,-0.162,0.225,3.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.157178,0.614,0.068,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.15814,-0.21,-0.162,2.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.159102,-0.611,0.027,1.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.160064,-0.227,-0.38,8.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.161026,0.509,0.201,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.161988,-0.125,-0.036,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.16295,-0.917,0.059,1.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.163912,0.116,0.223,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.164874,-0.492,-0.078,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.165836,0.191,0.53,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.166798,-0.632,0.554,3.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.16776,-0.53,-0.313,5.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.168723,0.072,-0.934,5.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.169685,-0.428,0.092,2.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.170647,0.306,0.451,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.171609,0.261,0.052,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.172571,-0.128,-0.077,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.173533,0.367,0.14,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.174495,0.163,0.155,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.175457,0.131,-0.002,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.176419,-0.424,-0.191,3.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.177381,-0.444,0.023,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.178343,0.073,0.239,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.179305,-0.381,-0.078,0.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.180267,0.332,0.35,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.181229,-0.343,-0.565,4.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.182191,-0.486,-0.554,4.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.183153,-0.529,0.027,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.184115,0.276,0.194,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.185077,-0.148,0.161,0.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.186039,0.273,-0.098,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.187001,-0.118,-0.546,6.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.187963,-0.017,0.408,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.188925,-0.241,-0.32,3.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.189887,0.071,0.133,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.190849,-1.514,-0.614,13.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.191811,-0.46,-0.337,2.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.192773,-0.731,-1.097,9.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.193735,-0.394,-0.27,3.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.194697,0.086,0.332,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.195659,-0.582,0.098,5.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.196621,-0.321,0.028,1.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.197583,0.072,0.404,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.206349,79.198545,0.172,-0.218,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.950347,-0.006,-0.402,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.951309,-0.484,0.116,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.952271,-0.057,-0.457,4.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.953233,0.452,0.095,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.954195,0.538,-0.274,4.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.955157,0.122,0.53,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.956119,0.188,-0.008,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.957081,-0.138,0.156,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.958043,-0.286,0.318,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.959005,0.202,-0.115,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.959967,0.109,1.056,1.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.960929,0.429,0.071,1.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.961891,-0.183,0.223,2.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.962853,0.706,0.166,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.963815,-0.015,-0.49,2.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.964777,0.009,-0.102,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.965739,-0.015,0.171,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.966701,-0.721,-0.013,3.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.967663,0.285,0.169,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.968625,0.916,0.165,0.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.969587,0.566,0.185,2.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.970549,0.889,0.306,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.971511,0.063,-0.064,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.972473,0.331,-0.153,2.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.973435,-0.557,0.044,2.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.974397,0.619,0.744,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.975359,-0.085,0.454,1.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.976321,0.554,0.04,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.977283,0.076,-0.18,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.978245,0.201,-0.293,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.979207,-0.041,-0.077,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.980169,0.013,0.362,0.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.981131,-0.593,0.016,4.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.982093,0.774,0.057,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.983055,-0.525,-0.043,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.984017,-0.198,0.328,0.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.984979,-0.354,0.034,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.985941,0.395,0.576,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.986903,-0.059,0.022,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.987865,0.447,0.388,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.988827,0.165,-0.132,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.989789,-0.173,0.145,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.990751,0.169,0.495,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.991713,0.311,-0.542,4.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.992675,-0.021,-0.495,5.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.993637,-0.11,-0.245,3.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.994599,-0.134,0.282,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.995561,-0.123,-0.022,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.996523,0.017,0.241,1.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.997485,0.108,-0.16,1.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.998447,-0.393,0.295,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,78.999409,0.2,0.104,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.000371,-0.405,-0.046,5.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.001333,-0.193,0.113,3.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.002295,-0.144,0.016,2.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.003257,0.241,0.164,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.004219,0.283,-0.114,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.005181,-0.272,-0.24,3.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.006143,0.339,-0.332,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.007105,0.275,0.182,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.008067,-0.118,-0.022,3.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.009029,0.576,-0.511,3.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.009991,-0.441,-0.046,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.010953,0.261,0.425,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.011915,-0.297,0.417,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.012877,0.038,-0.252,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.013839,-0.095,-0.366,2.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.014801,-0.211,-0.373,2.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.015763,-0.077,0.143,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.016725,-0.423,0.224,3.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.017687,0.188,-0.161,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.018649,-0.423,-0.375,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.019612,-0.036,0.303,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.020574,-0.306,0.425,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.021536,-0.672,-0.484,6.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.022498,0.284,-0.007,3.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.02346,0.247,-0.497,2.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.024422,-0.04,-0.954,5.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.025384,-0.198,-0.019,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.026346,-0.237,0.049,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.027308,-0.014,-0.098,1.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.02827,-0.458,0.372,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.029232,-0.067,-0.698,4.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.030194,-0.049,-0.71,5.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.031156,-0.433,-0.365,2.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.032118,-0.312,-0.296,2.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.03308,-0.702,0.208,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.034042,0.066,-0.284,3.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.035004,-0.588,-0.033,2.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.035966,-0.534,0.574,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.036928,-0.443,-0.028,1.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.03789,0.168,0.426,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.038852,-0.302,-0.225,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.039814,-0.266,-0.249,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.040776,-0.672,-0.157,2.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.041738,0.143,0.339,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.0427,-0.054,0.633,0.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.043662,-0.103,0.044,0.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.044624,-0.214,-0.566,5.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.045586,-0.622,-0.2,4.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.046548,-0.279,0.234,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.04751,0.869,-0.526,3.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.048472,-0.217,-0.641,4.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.049434,0.017,-0.625,3.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.050396,0.038,-0.066,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.051358,0.107,-0.438,5.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.05232,-0.059,0.191,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.053282,-0.125,-0.169,2.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.054244,0.14,-0.082,2.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.055206,-0.254,0.077,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.056168,0.308,0.369,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.05713,0.167,-0.396,2.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.058092,-0.014,-0.307,3.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.059054,-0.166,-0.092,4.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.060016,0.046,0.094,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.205387,79.060978,0.307,0.436,0.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
