Latitude,Longitude,Mean_NDBI,Mean_NDVI,BuiltUp_Pixel_Count,Valid_Pixel_Count,BuiltUp_Fraction,BuiltUp_Percent,BuiltUp_Class,Scene_Date,Cloud_Cover_Percent,Satellite
21.247998,78.971857,0.098,0.1085,59,100,0.59,59.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24801,78.97282,0.0294,0.2061,34,100,0.34,34.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248021,78.973783,0.0789,0.1124,57,100,0.57,57.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248033,78.974746,0.0542,0.1569,23,100,0.23,23.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248044,78.97571,0.0497,0.1558,51,100,0.51,51.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248056,78.976673,0.0754,0.1213,36,100,0.36,36.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248067,78.977636,0.1052,0.0873,82,100,0.82,82.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248079,78.978599,0.0888,0.0986,64,100,0.64,64.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24809,78.979562,0.0798,0.0928,55,100,0.55,55.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248102,78.980526,0.0966,0.0748,82,100,0.82,82.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248114,78.981489,0.0934,0.1263,36,100,0.36,36.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248125,78.982452,0.0347,0.2339,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.248137,78.983415,-0.0118,0.289,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.248148,78.984378,-0.0317,0.3644,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24816,78.985342,-0.0426,0.3591,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.248171,78.986305,-0.007,0.2907,3,100,0.03,3.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.248183,78.987268,0.1193,0.136,44,100,0.44,44.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248194,78.988231,0.0594,0.1947,30,100,0.3,30.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248206,78.989194,0.0875,0.1845,6,100,0.06,6.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.248217,78.990158,0.0905,0.1685,16,100,0.16,16.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.248229,78.991121,0.0724,0.1972,14,100,0.14,14.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24824,78.992084,0.0827,0.1616,44,100,0.44,44.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248252,78.993047,0.007,0.2656,1,100,0.01,1.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.248263,78.99401,-0.0064,0.2803,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248274,78.994974,0.0596,0.1619,31,100,0.31,31.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248286,78.995937,0.0488,0.1703,12,100,0.12,12.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.248297,78.9969,0.0691,0.1538,23,100,0.23,23.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248309,78.997863,0.0853,0.1986,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24832,78.998826,0.1217,0.08,93,100,0.93,93.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248332,78.99979,0.1186,0.0732,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248343,79.000753,0.1053,0.0675,95,100,0.95,95.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248355,79.001716,0.0785,0.1442,28,100,0.28,28.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248366,79.002679,0.1098,0.0795,88,100,0.88,88.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248377,79.003643,0.1118,0.0791,89,100,0.89,89.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248389,79.004606,0.1097,0.0817,87,100,0.87,87.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.2484,79.005569,0.0911,0.0909,76,100,0.76,76.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248412,79.006532,0.1092,0.0796,88,100,0.88,88.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248423,79.007495,0.1232,0.0735,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248434,79.008459,0.1086,0.1074,64,100,0.64,64.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248446,79.009422,0.1212,0.0923,86,100,0.86,86.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248457,79.010385,0.1105,0.121,40,100,0.4,40.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248468,79.011348,0.0957,0.1506,9,100,0.09,9.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24848,79.012311,0.0966,0.1361,36,100,0.36,36.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248491,79.013275,0.1192,0.0774,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248503,79.014238,0.1188,0.0672,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248514,79.015201,0.1227,0.0704,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248525,79.016164,0.1262,0.0703,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248537,79.017128,0.1291,0.0729,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248548,79.018091,0.1087,0.1049,76,100,0.76,76.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248559,79.019054,0.1264,0.0747,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24857,79.020017,0.1106,0.0871,83,100,0.83,83.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248582,79.02098,0.1113,0.0634,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248593,79.021944,0.1087,0.0652,98,100,0.98,98.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248604,79.022907,0.1132,0.1021,65,100,0.65,65.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248616,79.02387,0.1041,0.1419,11,100,0.11,11.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.248627,79.024833,0.114,0.0964,74,100,0.74,74.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248638,79.025797,0.1081,0.1184,28,100,0.28,28.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.24865,79.02676,0.0978,0.1004,42,100,0.42,42.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248661,79.027723,0.099,0.1416,1,100,0.01,1.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.248672,79.028686,0.0922,0.1128,29,100,0.29,29.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248683,79.02965,0.0716,0.0845,56,100,0.56,56.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248695,79.030613,0.1056,0.0794,87,100,0.87,87.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248706,79.031576,0.1091,0.0847,84,100,0.84,84.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248717,79.032539,0.1069,0.0681,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248728,79.033502,0.0847,0.0885,64,100,0.64,64.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24874,79.034466,0.0917,0.0621,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248751,79.035429,0.0922,0.0915,66,100,0.66,66.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248762,79.036392,0.1095,0.1073,72,100,0.72,72.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248773,79.037355,0.1231,0.0966,82,100,0.82,82.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248784,79.038319,0.1149,0.1511,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.248796,79.039282,0.12,0.1034,73,100,0.73,73.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248807,79.040245,0.1216,0.0648,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248818,79.041208,0.1051,0.0572,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248829,79.042172,0.1123,0.0622,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24884,79.043135,0.1246,0.0614,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248852,79.044098,0.1297,0.0691,98,100,0.98,98.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248863,79.045061,0.1348,0.0717,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.248874,79.046025,0.3749,0.0641,10,30,0.3333,33.33,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246804,78.94779,0.1191,0.087,79,100,0.79,79.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246815,78.948753,0.1,0.159,11,100,0.11,11.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246827,78.949716,0.1174,0.1194,49,100,0.49,49.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246839,78.950679,0.0991,0.121,68,100,0.68,68.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24685,78.951642,0.107,0.1094,76,100,0.76,76.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246862,78.952606,0.1264,0.08,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246874,78.953569,0.1185,0.0731,97,100,0.97,97.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246885,78.954532,0.116,0.0757,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246897,78.955495,0.0788,0.1253,54,100,0.54,54.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246909,78.956458,-0.008,0.2586,5,100,0.05,5.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246921,78.957422,-0.012,0.2982,4,100,0.04,4.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246932,78.958385,0.1021,0.1189,51,100,0.51,51.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246944,78.959348,0.0754,0.1466,31,100,0.31,31.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246956,78.960311,0.1252,0.0767,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246967,78.961274,0.0862,0.1086,44,100,0.44,44.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246979,78.962237,0.085,0.0814,61,100,0.61,61.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24699,78.963201,0.0875,0.1251,43,100,0.43,43.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.247002,78.964164,0.0883,0.109,39,100,0.39,39.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.247014,78.965127,0.1022,0.096,76,100,0.76,76.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247025,78.96609,0.1144,0.0831,83,100,0.83,83.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247037,78.967053,0.1082,0.1045,63,100,0.63,63.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247049,78.968016,0.1059,0.1012,69,100,0.69,69.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24706,78.96898,0.0982,0.1,63,100,0.63,63.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247072,78.969943,0.0918,0.1099,53,100,0.53,53.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247083,78.970906,0.0919,0.1108,64,100,0.64,64.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247095,78.971869,0.1081,0.0822,82,100,0.82,82.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247107,78.972832,0.1078,0.0822,86,100,0.86,86.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247118,78.973796,0.0973,0.0987,70,100,0.7,70.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24713,78.974759,0.0833,0.1034,60,100,0.6,60.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247141,78.975722,0.0848,0.0824,70,100,0.7,70.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247153,78.976685,0.0457,0.1673,14,100,0.14,14.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247164,78.977648,0.1129,0.076,91,100,0.91,91.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247176,78.978612,0.1122,0.0699,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247187,78.979575,0.0935,0.0681,88,100,0.88,88.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247199,78.980538,0.0909,0.0629,88,100,0.88,88.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247211,78.981501,0.0781,0.1481,34,100,0.34,34.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.247222,78.982464,-0.0121,0.2941,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247234,78.983427,-0.0552,0.3423,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247245,78.984391,-0.0646,0.3353,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247257,78.985354,0.0232,0.2746,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247268,78.986317,0.0574,0.2143,8,100,0.08,8.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24728,78.98728,0.0267,0.2729,3,100,0.03,3.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247291,78.988243,-0.0646,0.3854,1,100,0.01,1.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247303,78.989207,0.0523,0.2288,29,100,0.29,29.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.247314,78.99017,0.1165,0.0997,73,100,0.73,73.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247326,78.991133,0.1008,0.119,59,100,0.59,59.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247337,78.992096,0.1004,0.1127,69,100,0.69,69.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247349,78.993059,0.0491,0.2196,17,100,0.17,17.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24736,78.994023,0.0901,0.142,46,100,0.46,46.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.247371,78.994986,0.0591,0.1747,17,100,0.17,17.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247383,78.995949,-0.0355,0.3195,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247394,78.996912,0.0354,0.2024,16,100,0.16,16.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247406,78.997875,0.1245,0.0866,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247417,78.998839,0.1205,0.079,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247429,78.999802,0.1058,0.079,80,100,0.8,80.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24744,79.000765,0.0908,0.0938,69,100,0.69,69.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247452,79.001728,0.1186,0.0881,81,100,0.81,81.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247463,79.002691,0.1158,0.0806,81,100,0.81,81.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247474,79.003655,0.1127,0.0799,88,100,0.88,88.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247486,79.004618,0.1149,0.0675,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247497,79.005581,0.1125,0.0639,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247509,79.006544,0.1143,0.0703,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24752,79.007508,0.1235,0.0721,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247531,79.008471,0.1015,0.103,60,100,0.6,60.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247543,79.009434,0.1107,0.0968,75,100,0.75,75.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247554,79.010397,0.1088,0.0883,73,100,0.73,73.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247565,79.01136,0.0942,0.1313,29,100,0.29,29.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.247577,79.012324,0.0907,0.1615,1,100,0.01,1.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247588,79.013287,0.1151,0.0761,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.2476,79.01425,0.1099,0.0648,98,100,0.98,98.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247611,79.015213,0.1113,0.0736,89,100,0.89,89.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247622,79.016176,0.1188,0.0649,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247634,79.01714,0.1212,0.0683,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247645,79.018103,0.1255,0.0753,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247656,79.019066,0.1275,0.0767,97,100,0.97,97.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247667,79.020029,0.123,0.0708,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247679,79.020993,0.1101,0.0761,82,100,0.82,82.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24769,79.021956,0.1094,0.0915,67,100,0.67,67.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247701,79.022919,0.0965,0.1431,13,100,0.13,13.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247713,79.023882,0.0964,0.1549,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247724,79.024845,0.0958,0.1578,10,100,0.1,10.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247735,79.025809,0.0982,0.1131,43,100,0.43,43.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.247747,79.026772,0.0884,0.0962,52,100,0.52,52.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247758,79.027735,0.0854,0.1442,16,100,0.16,16.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247769,79.028698,0.087,0.1449,30,100,0.3,30.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.24778,79.029662,0.0915,0.1343,12,100,0.12,12.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247792,79.030625,0.1009,0.117,36,100,0.36,36.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.247803,79.031588,0.1136,0.0878,77,100,0.77,77.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247814,79.032551,0.0855,0.1271,53,100,0.53,53.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247825,79.033514,0.0813,0.1349,39,100,0.39,39.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.247837,79.034478,0.0828,0.0614,91,100,0.91,91.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247848,79.035441,0.1037,0.0749,89,100,0.89,89.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247859,79.036404,0.1157,0.0971,73,100,0.73,73.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24787,79.037367,0.1198,0.1272,61,100,0.61,61.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247881,79.038331,0.1122,0.185,16,100,0.16,16.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.247893,79.039294,0.1194,0.1033,78,100,0.78,78.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247904,79.040257,0.1197,0.1046,71,100,0.71,71.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247915,79.04122,0.1141,0.0697,90,100,0.9,90.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247926,79.042183,0.1088,0.0809,83,100,0.83,83.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247937,79.043147,0.1349,0.0712,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247949,79.04411,0.129,0.0744,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24796,79.045073,0.1197,0.0653,93,100,0.93,93.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.247971,79.046036,0.6128,0.064,3,20,0.15,15.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.245901,78.947802,0.1284,0.0878,90,100,0.9,90.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.245912,78.948765,0.1062,0.1659,22,100,0.22,22.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.245924,78.949729,0.1339,0.113,73,100,0.73,73.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.245936,78.950692,0.0843,0.1332,31,100,0.31,31.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.245947,78.951655,0.1047,0.1256,61,100,0.61,61.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.245959,78.952618,0.1317,0.0871,91,100,0.91,91.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.245971,78.953581,0.122,0.0892,89,100,0.89,89.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.245983,78.954544,0.1205,0.0747,97,100,0.97,97.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.245994,78.955508,0.082,0.1411,44,100,0.44,44.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246006,78.956471,0.0777,0.1353,45,100,0.45,45.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246018,78.957434,0.0542,0.2026,31,100,0.31,31.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246029,78.958397,0.0895,0.1347,51,100,0.51,51.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246041,78.95936,0.0447,0.2186,15,100,0.15,15.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246053,78.960323,0.1268,0.092,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246064,78.961287,0.0937,0.1034,55,100,0.55,55.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246076,78.96225,0.0629,0.1394,8,100,0.08,8.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246087,78.963213,0.0743,0.1502,13,100,0.13,13.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246099,78.964176,0.0891,0.1225,51,100,0.51,51.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246111,78.965139,0.0844,0.1137,43,100,0.43,43.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246122,78.966103,0.1189,0.0808,90,100,0.9,90.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246134,78.967066,0.1222,0.0761,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246146,78.968029,0.1016,0.1,64,100,0.64,64.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246157,78.968992,0.1068,0.0972,67,100,0.67,67.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246169,78.969955,0.1083,0.0962,68,100,0.68,68.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24618,78.970918,0.1054,0.0974,72,100,0.72,72.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246192,78.971882,0.1164,0.0797,89,100,0.89,89.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246204,78.972845,0.108,0.0714,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246215,78.973808,0.1007,0.0809,75,100,0.75,75.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246227,78.974771,0.1027,0.085,74,100,0.74,74.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246238,78.975734,0.0467,0.1788,38,100,0.38,38.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.24625,78.976697,0.0337,0.2026,33,100,0.33,33.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246261,78.977661,0.1153,0.0704,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246273,78.978624,0.0978,0.0674,88,100,0.88,88.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246285,78.979587,0.0806,0.0831,67,100,0.67,67.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246296,78.98055,0.0319,0.2091,36,100,0.36,36.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246308,78.981513,0.0728,0.1567,25,100,0.25,25.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246319,78.982477,0.0729,0.1785,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246331,78.98344,0.0347,0.2362,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246342,78.984403,0.0412,0.2093,12,100,0.12,12.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246354,78.985366,0.0939,0.1179,44,100,0.44,44.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246365,78.986329,0.1035,0.1457,17,100,0.17,17.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246377,78.987293,0.0759,0.1989,1,100,0.01,1.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246388,78.988256,0.0443,0.2246,7,100,0.07,7.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.2464,78.989219,-0.0111,0.3081,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246411,78.990182,0.1172,0.0862,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246423,78.991145,0.1143,0.0937,88,100,0.88,88.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246434,78.992109,0.0586,0.1616,39,100,0.39,39.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246446,78.993072,0.0682,0.1764,25,100,0.25,25.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246457,78.994035,0.0931,0.1318,59,100,0.59,59.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246469,78.994998,-0.0251,0.2754,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24648,78.995961,0.0207,0.2333,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246491,78.996924,0.0543,0.1791,14,100,0.14,14.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.246503,78.997888,0.1043,0.0992,69,100,0.69,69.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246514,78.998851,0.0782,0.1326,23,100,0.23,23.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246526,78.999814,0.0727,0.139,31,100,0.31,31.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.246537,79.000777,0.1076,0.1033,60,100,0.6,60.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246549,79.00174,0.1063,0.0975,68,100,0.68,68.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24656,79.002704,0.1198,0.0631,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.246571,79.003667,0.1118,0.0661,95,100,0.95,95.0,High Built-up,2026-06-19,1.0,Sentinel-2
