osmid,highway,oneway,reversed,length,name,ref,lanes,bridge,geometry,access,maxspeed,junction,tunnel,width,Latitude,Longitude,Region
27082729,secondary,True,False,343.042421,South Ambazari Road,,2,,"LINESTRING (79.048205 21.121938, 79.047737 21.122074, 79.047259 21.122232, 79.046917 21.122377, 79.046259 21.122775, 79.045981 21.122947, 79.04561 21.123178, 79.045455 21.123274, 79.045328 21.123399)",,,,,,21.122569,79.046709,West
1082800348,residential,False,False,5.021625,,,,,"LINESTRING (79.045328 21.123399, 79.045366 21.123427)",,,,,,21.123413,79.045347,West
27082729,secondary,True,False,28.94001,South Ambazari Road,,2,,"LINESTRING (79.045328 21.123399, 79.045213 21.123543, 79.045169 21.123612)",,,,,,21.123504,79.045246,West
281247061,residential,False,False,42.877835,,,,,"LINESTRING (79.045328 21.123399, 79.04528 21.123218, 79.045169 21.123048)",,,,,,21.123218,79.045263,West
28088476,secondary,True,False,42.326844,Ambazari Road,,2,,"LINESTRING (79.041845 21.147558, 79.042082 21.147248)",,,,,,21.147403,79.041964,West
314706961,residential,False,True,84.137954,,,,,"LINESTRING (79.041845 21.147558, 79.042549 21.147935)",,,,,,21.147747,79.042197,West
27259709,secondary,True,False,8.240069,,,,,"LINESTRING (79.089642 21.136914, 79.089648 21.136988)",,,,,,21.136951,79.089645,Central
503903811,secondary,True,False,114.103074,Great Nag Road,,2,,"LINESTRING (79.089642 21.136914, 79.088804 21.137117, 79.088581 21.137183)",,,,,,21.137044,79.08911,Central
143281380,secondary,True,False,8.516896,Bus Stand Road,,2,,"LINESTRING (79.09622 21.136078, 79.096188 21.136149)",,40.0,,,,21.136114,79.096204,Central
503903811,secondary,True,False,26.493927,Great Nag Road,,2,,"LINESTRING (79.09622 21.136078, 79.095971 21.136028)",,,,,,21.136053,79.096095,Central
27110324,tertiary,False,False,17.786434,,,,,"LINESTRING (79.083709 21.133452, 79.083547 21.133505)",,,,,,21.133479,79.083628,Central
27110324,tertiary,False,True,12.949589,,,,,"LINESTRING (79.083709 21.133452, 79.083826 21.13341)",,,,,,21.133431,79.083767,Central
1009850252,secondary,True,False,165.905981,Ajni Road,,,,"LINESTRING (79.083709 21.133452, 79.084375 21.134808)",,,,,,21.13413,79.084042,Central
27110561,residential,False,False,32.279474,,,,,"LINESTRING (79.084375 21.134808, 79.08408 21.134901)",,,,,,21.134855,79.084227,Central
27110561,residential,False,True,15.374254,,,,,"LINESTRING (79.084375 21.134808, 79.084516 21.134768)",,,,,,21.134788,79.084446,Central
1009850252,secondary,True,False,137.836918,Ajni Road,,,,"LINESTRING (79.084375 21.134808, 79.084928 21.135935)",,,,,,21.135372,79.084651,Central
27110546,residential,False,False,49.003531,,,,,"LINESTRING (79.084928 21.135935, 79.084482 21.136082)",,,,,,21.136009,79.084705,Central
27110546,residential,False,True,15.239682,,,,,"LINESTRING (79.084928 21.135935, 79.085064 21.135884)",,,,,,21.13591,79.084996,Central
1009850252,secondary,True,False,130.573404,Ajni Road,,,,"LINESTRING (79.084928 21.135935, 79.085141 21.136334, 79.085488 21.136987)",,,,,,21.136461,79.085208,Central
27110391,tertiary,False,False,65.51513,,,,,"LINESTRING (79.085488 21.136987, 79.084895 21.137191)",,,,,,21.137089,79.085192,Central
27110391,tertiary,False,True,14.407309,,,,,"LINESTRING (79.085488 21.136987, 79.085616 21.136936)",,,,,,21.136962,79.085552,Central
1009850252,secondary,True,False,58.488161,Ajni Road,,,,"LINESTRING (79.085488 21.136987, 79.085784 21.137435)",,,,,,21.137211,79.085636,Central
503709655,secondary,True,False,23.715067,Ajni Station Road,,,,"LINESTRING (79.081483 21.125254, 79.08157 21.125451)",,,,,,21.125353,79.081526,Central
1171461893,secondary,True,False,6.768923,,,,,"LINESTRING (79.081483 21.125254, 79.081544 21.125234)",,,,,,21.125244,79.081514,Central
503716153,secondary_link,True,False,10.059945,,,,,"LINESTRING (79.085784 21.137435, 79.085876 21.137463)",,,,,,21.137449,79.08583,Central
"[235298888, 503715322, 235298894]",secondary,True,False,241.495536,,,,yes,"LINESTRING (79.085784 21.137435, 79.085826 21.137586, 79.086013 21.137953, 79.086059 21.138108, 79.086081 21.138214, 79.086086 21.138317, 79.086059 21.138442, 79.085966 21.138587, 79.085823 21.138752, 79.085531 21.139103, 79.085461 21.139228, 79.08544 21.13931, 79.08544 21.139369)",,,,,,21.138424,79.085841,Central
1198912509,secondary,True,False,271.710941,Great Nag Road,,2,,"LINESTRING (79.086794 21.137626, 79.086967 21.137664, 79.087413 21.137676, 79.087613 21.137628, 79.087816 21.137544, 79.088188 21.137412, 79.088495 21.137288, 79.088733 21.137213, 79.088824 21.137189, 79.088977 21.137147, 79.089296 21.13707)",,,,,,21.137431,79.088052,Central
27110046,secondary,True,False,27.920892,,,,,"LINESTRING (79.088258 21.145116, 79.087989 21.145137)",,,,,,21.145126,79.088124,Central
766186123,tertiary,False,True,95.087687,,,,,"LINESTRING (79.088258 21.145116, 79.088234 21.145019, 79.088042 21.144375, 79.087999 21.144297)",,,,,,21.144703,79.088138,Central
27110922,tertiary,False,True,34.245933,,,,,"LINESTRING (79.087989 21.145137, 79.08766 21.14516)",,,,,,21.145148,79.087825,Central
503491202,secondary,True,False,46.406751,,,,,"LINESTRING (79.087989 21.145137, 79.088043 21.145414, 79.088073 21.145546)",,,,,,21.145342,79.08803,Central
27110922,tertiary,False,False,71.2495,,,,,"LINESTRING (79.084652 21.144511, 79.085294 21.144738)",,,,,,21.144625,79.084973,Central
27110922,tertiary,False,True,51.331409,,,,,"LINESTRING (79.084652 21.144511, 79.084177 21.144381)",,,,,,21.144446,79.084414,Central
28462055,residential,False,True,142.96932,,,,,"LINESTRING (79.084652 21.144511, 79.084628 21.144411, 79.0846 21.14429, 79.0846 21.144033, 79.084523 21.143369, 79.084515 21.143235)",,,,,,21.143874,79.084576,Central
27108538,secondary,False,False,17.867577,,,,,"LINESTRING (79.086342 21.142632, 79.086321 21.142473)",,,,,,21.142553,79.086331,Central
779091486,secondary,True,False,14.930851,,,,,"LINESTRING (79.086342 21.142632, 79.086477 21.142679)",,,,,,21.142656,79.086409,Central
28462057,residential,False,True,42.762828,,,,,"LINESTRING (79.087582 21.143633, 79.087169 21.143638)",,,,,,21.143636,79.087376,Central
766186123,tertiary,False,False,85.601659,,,,,"LINESTRING (79.087582 21.143633, 79.087999 21.144297)",,,,,,21.143965,79.08779,Central
766186123,tertiary,False,True,49.325474,,,,,"LINESTRING (79.087582 21.143633, 79.087355 21.143358, 79.0873 21.143276)",,,,,,21.143457,79.087438,Central
879522365,secondary,False,False,15.608529,,,,,"LINESTRING (79.086953 21.142846, 79.087085 21.142914)",,,,,,21.14288,79.087019,Central
505256807,secondary,True,False,78.39641,,,,,"LINESTRING (79.086953 21.142846, 79.086703 21.14264, 79.086321 21.142473)",,,,,,21.142639,79.086652,Central
27110267,secondary,True,False,10.408976,,,,,"LINESTRING (79.08258 21.130635, 79.08268 21.130627)",,,,,,21.130631,79.08263,Central
27110609,residential,False,False,72.292319,,,,,"LINESTRING (79.08258 21.130635, 79.082564 21.130667, 79.082539 21.130689, 79.082463 21.130726, 79.081954 21.130891)",,,,,,21.130781,79.082281,Central
27110267,secondary,True,False,71.268252,,,,,"LINESTRING (79.079045 21.13082, 79.079731 21.13078)",,,,,,21.1308,79.079388,Central
27110662,residential,False,False,105.514168,,,,,"LINESTRING (79.079045 21.13082, 79.079358 21.131723)",,,,,,21.131271,79.079202,Central
27110662,residential,False,True,7.14782,,,,,"LINESTRING (79.079045 21.13082, 79.079037 21.130756)",,,,,,21.130788,79.079041,Central
27110267,secondary,True,False,72.185301,,,,,"LINESTRING (79.080467 21.130741, 79.081162 21.130696)",,,,,,21.130718,79.080814,Central
27111433,tertiary,False,False,66.993354,,,,,"LINESTRING (79.080467 21.130741, 79.080652 21.131318)",,,,,,21.131029,79.08056,Central
27111433,tertiary,False,True,7.053873,,,,,"LINESTRING (79.080467 21.130741, 79.08046 21.130678)",,,,,,21.130709,79.080464,Central
27110756,residential,False,False,154.963814,,,,,"LINESTRING (79.078441 21.130837, 79.078833 21.132181)",,,,,,21.131509,79.078637,Central
27110267,secondary,True,False,62.673372,,,,,"LINESTRING (79.078441 21.130837, 79.078519 21.130834, 79.079045 21.13082)",,,,,,21.130828,79.078743,Central
27110267,secondary,True,False,77.82136,,,,,"LINESTRING (79.081162 21.130696, 79.081911 21.13067)",,,,,,21.130683,79.081536,Central
27110772,residential,False,True,47.523239,,,,,"LINESTRING (79.081162 21.130696, 79.081304 21.131102)",,,,,,21.130899,79.081233,Central
27110324,tertiary,False,False,70.661816,,,,,"LINESTRING (79.080326 21.13452, 79.079682 21.134728)",,,,,,21.134624,79.080004,Central
27110324,tertiary,False,True,67.314707,,,,,"LINESTRING (79.080326 21.13452, 79.080943 21.134332)",,,,,,21.134426,79.080634,Central
27110662,residential,False,False,165.845772,,,,,"LINESTRING (79.080326 21.13452, 79.080798 21.135945)",,,,,,21.135233,79.080562,Central
27110662,residential,False,True,163.698898,,,,,"LINESTRING (79.080326 21.13452, 79.079841 21.133119)",,,,,,21.13382,79.080084,Central
27110324,tertiary,False,False,74.545512,,,,,"LINESTRING (79.079682 21.134728, 79.079001 21.134942)",,,,,,21.134835,79.079341,Central
27110324,tertiary,False,True,70.661816,,,,,"LINESTRING (79.079682 21.134728, 79.080326 21.13452)",,,,,,21.134624,79.080004,Central
27110756,residential,False,False,165.845751,,,,,"LINESTRING (79.079682 21.134728, 79.080154 21.136154)",,,,,,21.135441,79.079918,Central
27110756,residential,False,True,164.011089,,,,,"LINESTRING (79.079682 21.134728, 79.079174 21.133332)",,,,,,21.13403,79.079428,Central
27110324,tertiary,False,False,75.039134,,,,,"LINESTRING (79.082285 21.133902, 79.081604 21.13413)",,,,,,21.134016,79.081944,Central
27110324,tertiary,False,True,70.279701,,,,,"LINESTRING (79.082285 21.133902, 79.082931 21.133711)",,,,,,21.133806,79.082608,Central
27110772,residential,False,False,163.698139,,,,,"LINESTRING (79.082285 21.133902, 79.081794 21.132503)",,,,,,21.133202,79.082039,Central
27110772,residential,False,True,165.104862,,,,,"LINESTRING (79.082285 21.133902, 79.082781 21.135313)",,,,,,21.134607,79.082533,Central
27110391,tertiary,False,False,16.696571,,,,,"LINESTRING (79.084223 21.137418, 79.08407 21.137468)",,,,,,21.137443,79.084147,Central
27110391,tertiary,False,True,3.671347,,,,,"LINESTRING (79.084223 21.137418, 79.084256 21.137407)",,,,,,21.137413,79.084239,Central
27110807,residential,False,False,133.527165,,,,,"LINESTRING (79.084223 21.137418, 79.083862 21.136266)",,,,,,21.136842,79.084042,Central
27110391,tertiary,False,False,17.202494,,,,,"LINESTRING (79.083579 21.137626, 79.083423 21.137679)",,,,,,21.137653,79.083501,Central
27110391,tertiary,False,True,20.075289,,,,,"LINESTRING (79.083579 21.137626, 79.083762 21.137567)",,,,,,21.137597,79.08367,Central
27110772,residential,False,False,133.280149,,,,,"LINESTRING (79.083579 21.137626, 79.083227 21.136474)",,,,,,21.13705,79.083403,Central
27110772,residential,False,True,71.21007,,,,,"LINESTRING (79.083579 21.137626, 79.083783 21.138238)",,,,,,21.137932,79.083681,Central
27110391,tertiary,False,False,67.381573,,,,,"LINESTRING (79.082909 21.137851, 79.082292 21.13804)",,,,,,21.137946,79.082601,Central
27110391,tertiary,False,True,56.573397,,,,,"LINESTRING (79.082909 21.137851, 79.083423 21.137679)",,,,,,21.137765,79.083166,Central
27111433,tertiary,False,False,68.385765,,,,,"LINESTRING (79.082909 21.137851, 79.083116 21.138435)",,,,,,21.138143,79.083012,Central
27111433,tertiary,False,True,135.220135,,,,,"LINESTRING (79.082909 21.137851, 79.082487 21.1367)",,,,,,21.137275,79.082698,Central
27110391,tertiary,False,True,31.253974,,,,,"LINESTRING (79.081296 21.138347, 79.081582 21.138259)",,,,,,21.138303,79.081439,Central
1196721320,residential,False,False,15.396168,,,,,"LINESTRING (79.081296 21.138347, 79.081361 21.138471)",,,,,,21.138409,79.081328,Central
27110391,tertiary,False,False,35.472631,,,,,"LINESTRING (79.081296 21.138347, 79.081241 21.138364, 79.081193 21.138378, 79.080971 21.138446)",,,,,,21.138397,79.081133,Central
27110546,residential,False,False,69.825071,,,,,"LINESTRING (79.083862 21.136266, 79.083227 21.136474)",,,,,,21.13637,79.083545,Central
27110546,residential,False,True,67.502231,,,,,"LINESTRING (79.083862 21.136266, 79.084482 21.136082)",,,,,,21.136174,79.084172,Central
27110807,residential,False,False,136.546059,,,,,"LINESTRING (79.083862 21.136266, 79.083433 21.135105)",,,,,,21.135685,79.083647,Central
27110807,residential,False,True,133.527165,,,,,"LINESTRING (79.083862 21.136266, 79.084223 21.137418)",,,,,,21.136842,79.084042,Central
27110546,residential,False,False,80.73248,,,,,"LINESTRING (79.083227 21.136474, 79.082487 21.1367)",,,,,,21.136587,79.082857,Central
27110546,residential,False,True,69.825071,,,,,"LINESTRING (79.083227 21.136474, 79.083862 21.136266)",,,,,,21.13637,79.083545,Central
27110772,residential,False,False,137.123995,,,,,"LINESTRING (79.083227 21.136474, 79.082781 21.135313)",,,,,,21.135893,79.083004,Central
27110772,residential,False,True,133.280149,,,,,"LINESTRING (79.083227 21.136474, 79.083579 21.137626)",,,,,,21.13705,79.083403,Central
27110546,residential,False,False,69.501299,,,,,"LINESTRING (79.082487 21.1367, 79.081853 21.136902)",,,,,,21.136801,79.08217,Central
27110546,residential,False,True,80.73248,,,,,"LINESTRING (79.082487 21.1367, 79.083227 21.136474)",,,,,,21.136587,79.082857,Central
27111433,tertiary,False,False,135.220135,,,,,"LINESTRING (79.082487 21.1367, 79.082909 21.137851)",,,,,,21.137275,79.082698,Central
27111433,tertiary,False,True,133.127852,,,,,"LINESTRING (79.082487 21.1367, 79.082095 21.13556)",,,,,,21.13613,79.082291,Central
27110546,residential,False,False,74.313913,,,,,"LINESTRING (79.081201 21.137098, 79.080523 21.137314)",,,,,,21.137206,79.080862,Central
27110546,residential,False,True,71.030539,,,,,"LINESTRING (79.081201 21.137098, 79.081853 21.136902)",,,,,,21.137,79.081527,Central
27110662,residential,False,False,134.986805,,,,,"LINESTRING (79.081201 21.137098, 79.081582 21.138259)",,,,,,21.137679,79.081392,Central
27110662,residential,False,True,134.840719,,,,,"LINESTRING (79.081201 21.137098, 79.080798 21.135945)",,,,,,21.136522,79.081,Central
27110546,residential,False,False,66.791933,,,,,"LINESTRING (79.080523 21.137314, 79.079911 21.137501)",,,,,,21.137408,79.080217,Central
27110546,residential,False,True,74.313913,,,,,"LINESTRING (79.080523 21.137314, 79.081201 21.137098)",,,,,,21.137206,79.080862,Central
27110756,residential,False,False,134.163541,,,,,"LINESTRING (79.080523 21.137314, 79.080971 21.138446)",,,,,,21.13788,79.080747,Central
27110756,residential,False,True,134.63227,,,,,"LINESTRING (79.080523 21.137314, 79.080154 21.136154)",,,,,,21.136734,79.080339,Central
27110561,residential,False,False,71.504886,,,,,"LINESTRING (79.083433 21.135105, 79.082781 21.135313)",,,,,,21.135209,79.083107,Central
27110561,residential,False,True,70.823502,,,,,"LINESTRING (79.083433 21.135105, 79.08408 21.134901)",,,,,,21.135003,79.083756,Central
27110807,residential,False,False,163.50925,,,,,"LINESTRING (79.083433 21.135105, 79.082931 21.133711)",,,,,,21.134408,79.083182,Central
27110807,residential,False,True,136.546059,,,,,"LINESTRING (79.083433 21.135105, 79.083862 21.136266)",,,,,,21.135685,79.083647,Central
27110561,residential,False,False,76.258331,,,,,"LINESTRING (79.082781 21.135313, 79.082095 21.13556)",,,,,,21.135437,79.082438,Central
27110561,residential,False,True,71.504886,,,,,"LINESTRING (79.082781 21.135313, 79.083433 21.135105)",,,,,,21.135209,79.083107,Central
27110772,residential,False,False,165.104862,,,,,"LINESTRING (79.082781 21.135313, 79.082285 21.133902)",,,,,,21.134607,79.082533,Central
27110772,residential,False,True,137.123995,,,,,"LINESTRING (79.082781 21.135313, 79.083227 21.136474)",,,,,,21.135893,79.083004,Central
27110561,residential,False,False,74.483586,,,,,"LINESTRING (79.082095 21.13556, 79.081409 21.135759)",,,,,,21.13566,79.081752,Central
27110561,residential,False,True,76.258331,,,,,"LINESTRING (79.082095 21.13556, 79.082781 21.135313)",,,,,,21.135437,79.082438,Central
27111433,tertiary,False,False,133.127852,,,,,"LINESTRING (79.082095 21.13556, 79.082487 21.1367)",,,,,,21.13613,79.082291,Central
27111433,tertiary,False,True,167.003675,,,,,"LINESTRING (79.082095 21.13556, 79.081604 21.13413)",,,,,,21.134845,79.081849,Central
27110561,residential,False,False,70.66121,,,,,"LINESTRING (79.080798 21.135945, 79.080154 21.136154)",,,,,,21.136049,79.080476,Central
27110561,residential,False,True,66.679645,,,,,"LINESTRING (79.080798 21.135945, 79.081409 21.135759)",,,,,,21.135852,79.081103,Central
27110662,residential,False,False,134.840719,,,,,"LINESTRING (79.080798 21.135945, 79.081201 21.137098)",,,,,,21.136522,79.081,Central
27110662,residential,False,True,165.845772,,,,,"LINESTRING (79.080798 21.135945, 79.080326 21.13452)",,,,,,21.135233,79.080562,Central
27110561,residential,False,False,70.007824,,,,,"LINESTRING (79.080154 21.136154, 79.079512 21.136347)",,,,,,21.13625,79.079833,Central
27110561,residential,False,True,70.66121,,,,,"LINESTRING (79.080154 21.136154, 79.080798 21.135945)",,,,,,21.136049,79.080476,Central
27110756,residential,False,False,134.63227,,,,,"LINESTRING (79.080154 21.136154, 79.080523 21.137314)",,,,,,21.136734,79.080339,Central
27110756,residential,False,True,165.845751,,,,,"LINESTRING (79.080154 21.136154, 79.079682 21.134728)",,,,,,21.135441,79.079918,Central
27110570,residential,False,False,70.672563,,,,,"LINESTRING (79.082437 21.132295, 79.081794 21.132503)",,,,,,21.132399,79.082115,Central
27110570,residential,False,True,83.642363,,,,,"LINESTRING (79.082437 21.132295, 79.083202 21.132056)",,,,,,21.132175,79.08282,Central
27110807,residential,False,False,163.960548,,,,,"LINESTRING (79.082437 21.132295, 79.081954 21.130891)",,,,,,21.131593,79.082196,Central
27110807,residential,False,True,165.57335,,,,,"LINESTRING (79.082437 21.132295, 79.082931 21.133711)",,,,,,21.133003,79.082684,Central
27110570,residential,False,False,68.779708,,,,,"LINESTRING (79.081098 21.132719, 79.080471 21.132919)",,,,,,21.132819,79.080785,Central
27110570,residential,False,True,76.002665,,,,,"LINESTRING (79.081098 21.132719, 79.081794 21.132503)",,,,,,21.132611,79.081446,Central
27111433,tertiary,False,False,165.40651,,,,,"LINESTRING (79.081098 21.132719, 79.081604 21.13413)",,,,,,21.133424,79.081351,Central
27111433,tertiary,False,True,162.515947,,,,,"LINESTRING (79.081098 21.132719, 79.080652 21.131318)",,,,,,21.132019,79.080875,Central
27110609,residential,False,False,71.799548,,,,,"LINESTRING (79.081304 21.131102, 79.080652 21.131318)",,,,,,21.13121,79.080978,Central
27110609,residential,False,True,71.343589,,,,,"LINESTRING (79.081304 21.131102, 79.081954 21.130891)",,,,,,21.130996,79.081629,Central
27110772,residential,False,False,47.523239,,,,,"LINESTRING (79.081304 21.131102, 79.081162 21.130696)",,,,,,21.130899,79.081233,Central
27110772,residential,False,True,163.849406,,,,,"LINESTRING (79.081304 21.131102, 79.081794 21.132503)",,,,,,21.131802,79.081549,Central
27110609,residential,False,False,72.456716,,,,,"LINESTRING (79.080652 21.131318, 79.07999 21.131525)",,,,,,21.131422,79.080321,Central
27110609,residential,False,True,71.799548,,,,,"LINESTRING (79.080652 21.131318, 79.081304 21.131102)",,,,,,21.13121,79.080978,Central
27111433,tertiary,False,False,162.515947,,,,,"LINESTRING (79.080652 21.131318, 79.081098 21.132719)",,,,,,21.132019,79.080875,Central
27111433,tertiary,False,True,66.993354,,,,,"LINESTRING (79.080652 21.131318, 79.080467 21.130741)",,,,,,21.131029,79.08056,Central
